Mod:Item:MetaData, Localized Name
hbm:hazmat_plate, Hazmat Chestplate
hbm:hazmat_legs, Hazmat Leggings
hbm:hazmat_boots, Hazmat Boots
hbm:hazmat_helmet_red, Advanced Hazmat Helmet
hbm:hazmat_plate_red, Advanced Hazmat Chestplate
hbm:hazmat_legs_red, Advanced Hazmat Leggings
hbm:hazmat_boots_red, Advanced Hazmat Boots
hbm:hazmat_helmet_grey, High-Performance Hazmat Helmet
hbm:hazmat_plate_grey, High-Performance Hazmat Chestplate
hbm:hazmat_legs_grey, High-Performance Hazmat Leggings
hbm:hazmat_boots_grey, High-Performance Hazmat Boots
hbm:liquidator_helmet, Liquidator Suit Helmet
hbm:liquidator_plate, Liquidator Suit Chestplate
hbm:liquidator_legs, Liquidator Suit Leggins
hbm:liquidator_boots, Liquidator Suit Boots
hbm:hazmat_paa_helmet, PaA Battle Hazmat Suit Helmet
hbm:hazmat_paa_plate, PaA Battle Hazmat Suit Chestplate
hbm:hazmat_paa_legs, PaA Battle Hazmat Suit Leggings
hbm:hazmat_paa_boots, PaA Battle Hazmat Suit Boots
hbm:paa_plate, PaA Chest Protection Plate
hbm:paa_legs, PaA Leg Reinforcements
hbm:paa_boots, PaA "good ol' shoes"
hbm:australium_iii, Mark III Life Extender
hbm:armor_battery, Power Armor Battery Pack
hbm:armor_battery_mk2, Power Armor Battery Pack Mk2
hbm:armor_battery_mk3, Power Armor Battery Pack Mk3
hbm:asbestos_helmet, Fire Proximity Helmet
hbm:asbestos_plate, Fire Proximity Chestplate
hbm:asbestos_legs, Fire Proximity Leggings
hbm:asbestos_boots, Fire Proximity Boots
hbm:euphemium_helmet, Euphemium Helmet
hbm:euphemium_plate, Euphemium Chestplate
hbm:euphemium_legs, Euphemium Leggings
hbm:euphemium_boots, Euphemium Boots
hbm:jackt, Damn Stylish Ballistic Jacket
hbm:jackt2, Damn Stylish Ballistic Jacket 2: Tokyo Drift
hbm:chainsaw, Chainsaw
hbm:steel_helmet, Steel Helmet
hbm:steel_plate, Steel Chestplate
hbm:steel_legs, Steel Leggings
hbm:steel_boots, Steel Boots
hbm:titanium_helmet, Titanium Helmet
hbm:titanium_plate, Titanium Chestplate
hbm:titanium_legs, Titanium Leggings
hbm:titanium_boots, Titanium Boots
hbm:alloy_helmet, Advanced Alloy Helmet (LEGACY)
hbm:alloy_plate, Advanced Alloy Chestplate (LEGACY)
hbm:alloy_legs, Advanced Alloy Leggings (LEGACY)
hbm:alloy_boots, Advanced Alloy Boots (LEGACY)
hbm:cobalt_helmet, Cobalt Helmet
hbm:cobalt_plate, Cobalt Chestplate
hbm:cobalt_legs, Cobalt Leggings
hbm:cobalt_boots, Cobalt Boots
hbm:security_helmet, Security Helmet
hbm:security_plate, Security Chestplate
hbm:security_legs, Security Leggings
hbm:security_boots, Security Boots
hbm:starmetal_helmet, Starmetal Helmet
hbm:starmetal_plate, Starmetal Chestplate
hbm:starmetal_legs, Starmetal Leggings
hbm:starmetal_boots, Starmetal Boots
hbm:robes_helmet, Casual Hoodie
hbm:robes_plate, Casual Sweater
hbm:robes_legs, Casual Pants
hbm:robes_boots, Field Boots
hbm:zirconium_legs, Zirconium Pants
hbm:dnt_helmet, dinotroniumu helmet
hbm:dnt_plate, dineutrom chestplate
hbm:dnt_legs, dineuterium legs
hbm:dnt_boots, dienautronium boots
hbm:cmb_helmet, CMB Steel Helmet
hbm:cmb_plate, CMB Steel Chestplate
hbm:cmb_legs, CMB Steel Leggings
hbm:cmb_boots, CMB Steel Boots
hbm:schrabidium_helmet, Schrabidium Helmet
hbm:schrabidium_plate, Schrabidium Chestplate
hbm:schrabidium_legs, Schrabidium Leggings
hbm:schrabidium_boots, Schrabidium Boots
hbm:t51_helmet, T-51b Power Armor Helmet
hbm:t51_plate, T-51b Power Armor Chestplate
hbm:t51_legs, T-51b Power Armor Leggings
hbm:t51_boots, T-51b Power Armor Boots
hbm:steamsuit_helmet, Steam Suit Respirator Helmet
hbm:steamsuit_plate, Steam Suit Chestplate
hbm:steamsuit_legs, Steam Suit Leggings
hbm:steamsuit_boots, Steam Suit Boots
hbm:trenchmaster_helmet, Trenchmaster's Helmet
hbm:trenchmaster_plate, Trenchmaster's Chestplate
hbm:trenchmaster_legs, Trenchmaster's Leggings
hbm:trenchmaster_boots, Trenchmaster's Boots
hbm:taurun_helmet, Taurun Helmet
hbm:taurun_plate, Taurun Chestplate
hbm:taurun_legs, Taurun Leggings
hbm:taurun_boots, Taurun Boots
hbm:bismuth_helmet, Bismuth Headdress
hbm:bismuth_plate, Bismuth Shoulderpads, Necklace & Loincloth
hbm:bismuth_legs, Bismuth Kneeguards
hbm:bismuth_boots, Bismuth Sandals
hbm:envsuit_helmet, M1TTY Environment Suit Helmet
hbm:envsuit_plate, M1TTY Environment Suit Chestplate
hbm:envsuit_legs, M1TTY Environment Suit Leggings
hbm:envsuit_boots, M1TTY Environment Suit Boots
hbm:dieselsuit_helmet, Diesel-Powered Head-Mounted Environmental Sensor
hbm:dieselsuit_plate, Diesel-Powered Cybernetics
hbm:dieselsuit_legs, Diesel-Powered Leg Servos
hbm:dieselsuit_boots, Diesel-Powered High Heels
hbm:ajr_helmet, Steel Ranger Helmet
hbm:ajr_plate, Steel Ranger Chestplate
hbm:ajr_legs, Steel Ranger Leggings
hbm:ajr_boots, Steel Ranger Boots
hbm:ajro_helmet, AJR Power Armor Helmet
hbm:ajro_plate, AJR Power Armor Chestplate
hbm:ajro_legs, AJR Power Armor Leggings
hbm:ajro_boots, AJR Power Armor Boots
hbm:hev_helmet, HEV Mark IV Helmet
hbm:hev_plate, HEV Mark IV Chestplate
hbm:hev_legs, HEV Mark IV Leggings
hbm:hev_boots, HEV Mark IV Boots
hbm:bj_helmet, Eyepatch with Thermal Sensor
hbm:bj_plate, Lunar Cybernetic Plating
hbm:bj_plate_jetpack, Lunar Cybernetic Plating (Winged)
hbm:bj_legs, Lunar Cybernetic Leg Replacements
hbm:bj_boots, Lunar Studded Boots
hbm:rpa_helmet, Remnants Power Armor Helmet
hbm:rpa_plate, Remnants Power Armor Chestplate
hbm:rpa_legs, Remnants Power Armor Leggings
hbm:rpa_boots, Remnants Power Armor Boots
hbm:ncrpa_helmet, NCR Ranger Power Armor Helmet
hbm:ncrpa_plate, NCR Ranger Power Armor Chestplate
hbm:ncrpa_legs, NCR Ranger Power Armor Leggings
hbm:ncrpa_boots, NCR Ranger Power Armor Boots
hbm:fau_helmet, Fau Helmet
hbm:fau_plate, Fau Chestplate
hbm:fau_legs, Fau Leggins
hbm:fau_boots, Fau Boots
hbm:dns_helmet, DNT Nano Suit Helmet
hbm:dns_plate, DNT Nano Suit Chestplate
hbm:dns_legs, DNT Nano Suit Leggings
hbm:dns_boots, DNT Nano Suit Boots
hbm:goggles, Protection Goggles
hbm:ashglasses, Ash Goggles
hbm:mask_rag, Crude Protective Mask
hbm:mask_damp, Crude Protective Mask
hbm:mask_piss, Trench Mask
hbm:gas_mask, Gas Mask
hbm:gas_mask_m65, M65-Z Gas Mask
hbm:gas_mask_mono, Half Mask
hbm:gas_mask_olde, Leather Gas Mask
hbm:nossy_hat, Fabulous Hat
hbm:no9, Mining Helmet
hbm:beta, Beta Features
hbm:jetpack_fly, Jetpack
hbm:jetpack_break, Builder's Jetpack
hbm:jetpack_vector, Vectored Jetpack
hbm:jetpack_boost, Boostpack
hbm:jetpack_glider, Glider Jetpack
hbm:wings_murk, Murky Wings
hbm:wings_limp, Limp Wings
hbm:cape_radiation, Cape (Radiation)
hbm:cape_gasmask, Cape (Gas Mask)
hbm:cape_schrabidium, Cape (Schrabidic)
hbm:schrabidium_hammer, Schrabidium Hammer
hbm:shimmer_sledge, Shimmer Sledge
hbm:shimmer_axe, Shimmer Axe
hbm:ullapool_caber, Ullapool Caber
hbm:euphemium_stopper, Stopper
hbm:matchstick, Matchstick
hbm:balefire_and_steel, Balefire and Steel
hbm:wrench, Pipe Wrench
hbm:wrench_flipped, Blade on a Wrench
hbm:memespoon, §eMarket Gardener
hbm:wood_gavel, Wooden Gavel
hbm:lead_gavel, Leaden Gavel
hbm:diamond_gavel, Diamond Gavel
hbm:multitool_hit, Power Fist (Fist)
hbm:multitool_dig, Power Fist (Digging Claw)
hbm:multitool_silk, Power Fist (Silk Touch Claw)
hbm:multitool_ext, Power Fist (Ore Extractor)
hbm:multitool_miner, Power Fist (Extracting Mining Laser)
hbm:multitool_beam, Power Fist (Zapper)
hbm:multitool_sky, Power Fist (Crack the Sky)
hbm:multitool_mega, Power Fist (Super Punch)
hbm:multitool_joule, Power Fist (Giga Joule)
hbm:multitool_decon, Power Fist (Decontaminator)
hbm:gun_b92, §9B92 Energy Pistol§r
hbm:gun_b93, §cB93 Energy Mod§r
hbm:gun_supershotgun, Super Shotgun
hbm:gun_jshotgun, Occult Shotgun
hbm:gun_vortex, Vortex
hbm:gun_egon, Gluon Gun
hbm:gun_moist_nugget, Mosin-Nagant
hbm:crucible, Crucible
hbm:stick_dynamite, Stick of Dynamite
hbm:stick_dynamite_fishing, Stick of Fishing Dynamite
hbm:stick_tnt, Stick of TNT
hbm:stick_semtex, Stick of Semtex
hbm:stick_c4, Stick of C-4
hbm:ingot_steel, Steel Ingot
hbm:ingot_titanium, Titanium Ingot
hbm:ingot_copper, Industrial Grade Copper Ingot
hbm:ingot_red_copper, Minecraft Grade Copper Ingot
hbm:ingot_tungsten, Tungsten Ingot
hbm:ingot_aluminium, Aluminium Ingot
hbm:ingot_beryllium, Beryllium Ingot
hbm:ingot_lead, Lead Ingot
hbm:ingot_asbestos, Asbestos Sheet
hbm:ingot_magnetized_tungsten, Magnetized Tungsten Ingot
hbm:ingot_combine_steel, CMB Steel Ingot
hbm:ingot_dura_steel, High-Speed Steel Ingot
hbm:ingot_technetium, Technetium-99 Ingot
hbm:ingot_tcalloy, Technetium Steel Ingot
hbm:ingot_cdalloy, Cadmium Steel Ingot
hbm:ingot_polymer, Polymer Bar
hbm:ingot_bakelite, Bakelite Bar
hbm:ingot_rubber, Rubber Bar
hbm:ingot_biorubber, Latex Bar
hbm:ingot_pc, Hard Plastic Bar
hbm:ingot_pvc, PVC Bar
hbm:ingot_desh, Desh Ingot
hbm:ingot_saturnite, Saturnite Ingot
hbm:ingot_ferrouranium, Ferrouranium Ingot
hbm:ingot_starmetal, §9Starmetal Ingot§r
hbm:ingot_osmiridium, Osmiridium Ingot
hbm:ingot_euphemium, Euphemium Ingot
hbm:ingot_dineutronium, Dineutronium Ingot
hbm:ingot_cadmium, Cadmium Ingot
hbm:ingot_bismuth, Bismuth Ingot
hbm:ingot_arsenic, Arsenic Ingot
hbm:ingot_zirconium, Zirconium Cube
hbm:ingot_bismuth_bronze, Bismuth Bronze Ingot
hbm:ingot_arsenic_bronze, Arsenic Bronze Ingot
hbm:ingot_bscco, BSCCO Ingot
hbm:ingot_calcium, Calcium Ingot
hbm:ingot_silicon, Silicon Boule
hbm:ingot_gunmetal, Gunmetal Ingot
hbm:ingot_weaponsteel, Weapon Steel Ingot
hbm:ingot_cft, Crystalline Fullerite
hbm:ingot_th232, Thorium-232 Ingot
hbm:ingot_uranium, Uranium Ingot
hbm:ingot_u233, Uranium-233 Ingot
hbm:ingot_u235, Uranium-235 Ingot
hbm:ingot_u238, Uranium-238 Ingot
hbm:ingot_u238m2:0, Metastable Uranium-238M2 Ingot
hbm:ingot_plutonium, Plutonium Ingot
hbm:ingot_pu238, Plutonium-238 Ingot
hbm:ingot_pu239, Plutonium-239 Ingot
hbm:ingot_pu240, Plutonium-240 Ingot
hbm:ingot_pu241, Plutonium-241 Ingot
hbm:ingot_pu_mix, Reactor Grade Plutonium Ingot
hbm:ingot_am241, Americium-241 Ingot
hbm:ingot_am242, Americium-242 Ingot
hbm:ingot_am_mix, Reactor Grade Americium Ingot
hbm:ingot_schraranium, Schraranium Ingot
hbm:ingot_schrabidium, Schrabidium Ingot
hbm:ingot_schrabidate, Ferric Schrabidate Ingot
hbm:ingot_solinium, Solinium Ingot
hbm:ingot_mud, Solid Mud Brick
hbm:ingot_thorium_fuel, Ingot of Thorium Fuel
hbm:ingot_uranium_fuel, Ingot of Uranium Fuel
hbm:ingot_mox_fuel, Ingot of MOX Fuel
hbm:ingot_plutonium_fuel, Ingot of Plutonium Fuel
hbm:ingot_neptunium_fuel, Neptunium Fuel Ingot
hbm:ingot_americium_fuel, Ingot of Americium Fuel
hbm:ingot_les, Low Enriched Schrabidium Fuel Ingot
hbm:ingot_schrabidium_fuel, Ingot of Schrabidium Fuel
hbm:ingot_hes, Highly Enriched Schrabidium Fuel Ingot
hbm:ingot_neptunium, Neptunium Ingot
hbm:ingot_tennessine, Tennessine-294 Ingot
hbm:ingot_polonium, Polonium-210 Ingot
hbm:ingot_phosphorus, Bar of White Phosphorus
hbm:ingot_boron, Boron Ingot
hbm:ingot_graphite, Graphite Ingot
hbm:ingot_fiberglass, Fiberglass Bar
hbm:ingot_smore, S'more Ingot
hbm:ingot_niobium, Niobium Ingot
hbm:ingot_actinium, Actinium-227 Ingot
hbm:ingot_bromine, Bromine Ingot
hbm:ingot_caesium, Caesium Ingot
hbm:ingot_cerium, Cerium Ingot
hbm:ingot_lanthanium, Semi-Stable Lanthanium Ingot
hbm:ingot_tantalium, Tantalium Ingot
hbm:ingot_astatine, Astatine Ingot
hbm:ingot_firebrick, Firebrick
hbm:ingot_cobalt, Cobalt Ingot
hbm:ingot_co60, Cobalt-60 Ingot
hbm:ingot_sr90, Strontium-90 Ingot
hbm:ingot_iodine, Iodine Ingot
hbm:ingot_i131, Iodine-131 Ingot
hbm:ingot_au198, Gold-198 Ingot
hbm:ingot_pb209, Lead-209 Ingot
hbm:ingot_ra226, Radium-226 Ingot
hbm:ingot_gh336, Ghiorsium-336 Ingot
hbm:ingot_electronium:0, Electronium Ingot
hbm:ingot_reiium, Reiium Ingot
hbm:ingot_weidanium, Weidanium Ingot
hbm:ingot_australium, Australium Ingot
hbm:ingot_verticium, Verticium Ingot
hbm:ingot_unobtainium, Unobtainium Ingot
hbm:ingot_daffergon, Daffergon Ingot
hbm:ingot_steel_dusted:0, Dusted Steel Ingot
hbm:ingot_chainsteel, Heavy Chainsteel
hbm:ingot_meteorite, Meteorite Ingot
hbm:ingot_meteorite_forged, Forged Meteorite Ingot
hbm:blade_meteorite, Meteorite Blade
hbm:billet_cobalt, Cobalt Billet
hbm:billet_silicon, Silicon Wafer
hbm:billet_th232, Thorium-232 Billet
hbm:billet_uranium, Uranium Billet
hbm:billet_u233, Uranium-233 Billet
hbm:billet_u235, Uranium-235 Billet
hbm:billet_u238, Uranium-238 Billet
hbm:billet_uzh, Uranium Zirconium Hydride Billet
hbm:billet_plutonium, Plutonium Billet
hbm:billet_pu238, Plutonium-238 Billet
hbm:billet_pu239, Plutonium-239 Billet
hbm:billet_pu240, Plutonium-240 Billet
hbm:billet_pu241, Plutonium-241 Billet
hbm:billet_pu_mix, Reactor Grade Plutonium Billet
hbm:billet_am241, Americium-241 Billet
hbm:billet_am242, Americium-242 Billet
hbm:billet_am_mix, Reactor Grade Americium Billet
hbm:billet_neptunium, Neptunium Billet
hbm:billet_polonium, Polonium-210 Billet
hbm:billet_technetium, Technetium-99 Billet
hbm:billet_co60, Cobalt-60 Billet
hbm:billet_sr90, Strontium-90 Billet
hbm:billet_au198, Gold-198 Billet
hbm:billet_pb209, Lead-209 Billet
hbm:billet_ra226, Radium-226 Billet
hbm:billet_actinium, Actinium-227 Billet
hbm:billet_gh336, Ghiorsium-336 Billet
hbm:billet_beryllium, Beryllium Billet
hbm:billet_bismuth, Bismuth Billet
hbm:billet_zirconium, Zirconium Billet
hbm:billet_zfb_bismuth, Bismuth ZFB Billet
hbm:billet_zfb_pu241, Pu-241 ZFB Billet
hbm:billet_zfb_am_mix, Reactor Grade Americium ZFB Billet
hbm:billet_schrabidium, Schrabidium Billet
hbm:billet_solinium, Solinium Billet
hbm:billet_thorium_fuel, Thorium Fuel Billet
hbm:billet_uranium_fuel, Uranium Fuel Billet
hbm:billet_mox_fuel, MOX Fuel Billet
hbm:billet_plutonium_fuel, Plutonium Fuel Billet
hbm:billet_neptunium_fuel, Neptunium Fuel Billet
hbm:billet_americium_fuel, Americium Fuel Billet
hbm:billet_les, Low Enriched Schrabidium Fuel Billet
hbm:billet_schrabidium_fuel, Schrabidium Fuel Billet
hbm:billet_hes, Highly Enriched Schrabidium Fuel Billet
hbm:billet_po210be, Po210Be Billet
hbm:billet_ra226be, Ra226Be Billet
hbm:billet_pu238be, Pu238Be Billet
hbm:billet_australium, Australium Billet
hbm:billet_australium_lesser, Lesser Australium Billet
hbm:billet_australium_greater, Greater Australium Billet
hbm:billet_unobtainium, Unobtainium Neutron Billet
hbm:billet_yharonite, Yharonite Billet
hbm:billet_balefire_gold, Flashgold Billet
hbm:billet_flashlead, Flashlead Billet
hbm:billet_nuclear_waste, Nuclear Waste Billet
hbm:bio_wafer, Algae Wafer
hbm:nugget_uranium, Uranium Nugget
hbm:nugget_u233, Uranium-233 Nugget
hbm:nugget_u235, Uranium-235 Nugget
hbm:nugget_u238, Uranium-238 Nugget
hbm:nugget_u238m2:0, Metastable U238-2 Nugget
hbm:nugget_plutonium, Plutonium Nugget
hbm:nugget_pu238, Plutonium-238 Nugget
hbm:nugget_pu239, Plutonium-239 Nugget
hbm:nugget_pu240, Plutonium-240 Nugget
hbm:nugget_th232, Thorium-232 Nugget
hbm:nugget_pu241, Plutonium-241 Nugget
hbm:nugget_pu_mix, Reactor Grade Plutonium Nugget
hbm:nugget_am241, Americium-241 Nugget
hbm:nugget_am242, Americium-242 Nugget
hbm:nugget_am_mix, Reactor Grade Americium Nugget
hbm:nugget_technetium, Technetium-99 Nugget
hbm:nugget_neptunium, Neptunium Nugget
hbm:nugget_polonium, Polonium-210 Nugget
hbm:nugget_thorium_fuel, Nugget of Thorium Fuel
hbm:nugget_uranium_fuel, Nugget of Uranium Fuel
hbm:nugget_mox_fuel, Nugget of MOX Fuel
hbm:nugget_plutonium_fuel, Nugget of Plutonium Fuel
hbm:nugget_neptunium_fuel, Neptunium Fuel Nugget
hbm:nugget_americium_fuel, Americium Fuel Nugget
hbm:nugget_les, Low Enriched Schrabidium Fuel Nugget
hbm:nugget_schrabidium_fuel, Nugget of Schrabidium Fuel
hbm:nugget_hes, Highly Enriched Schrabidium Fuel Nugget
hbm:nugget_lead, Lead Nugget
hbm:nugget_beryllium, Beryllium Nugget
hbm:nugget_cadmium, Cadmium Nugget
hbm:nugget_bismuth, Bismuth Nugget
hbm:nugget_arsenic, Arsenic Nugget
hbm:nugget_zirconium, Zirconium Splinter
hbm:nugget_tantalium, Tantalium Nugget
hbm:nugget_desh, Desh Nugget
hbm:nugget_osmiridium, Osmiridium Nugget
hbm:nugget_schrabidium, Schrabidium Nugget
hbm:nugget_solinium, Solinium Nugget
hbm:nugget_euphemium, Euphemium Nugget
hbm:nugget_dineutronium, Dineutronium Nugget
hbm:nugget_niobium, Niobium Nugget
hbm:nugget_silicon, Silicon Nugget
hbm:nugget_actinium, Actinium-227 Nugget
hbm:nugget_cobalt, Cobalt Nugget
hbm:nugget_co60, Cobalt-60 Nugget
hbm:nugget_strontium, Strontium Nugget
hbm:nugget_sr90, Strontium-90 Nugget
hbm:nugget_pb209, Lead-209 Nugget
hbm:nugget_gh336, Ghiorsium-336 Nugget
hbm:nugget_au198, Gold-198 Nugget
hbm:nugget_ra226, Radium-226 Nugget
hbm:nugget_reiium, Reiium Nugget
hbm:nugget_weidanium, Weidanium Nugget
hbm:nugget_australium, Australium Nugget
hbm:nugget_australium_lesser, Lesser Australium Nugget
hbm:nugget_australium_greater, Greater Australium Nugget
hbm:nugget_verticium, Verticium Nugget
hbm:nugget_unobtainium, Unobtainium Nugget
hbm:nugget_unobtainium_lesser, Unobtainium-439 Nugget
hbm:nugget_unobtainium_greater, Unobtainium-440 Nugget
hbm:nugget_daffergon, Daffergon Nugget
hbm:nugget_mercury, Drop of Mercury
hbm:nugget_mercury_tiny, Tiny Drop of Mercury
hbm:bottle_mercury, Bottle of Mercury
hbm:powder_iron, Iron Powder
hbm:powder_gold, Gold Powder
hbm:powder_diamond, Diamond Powder
hbm:powder_emerald, Emerald Powder
hbm:powder_lapis, Lapis Lazuli Powder
hbm:powder_titanium, Titanium Powder
hbm:powder_tungsten, Tungsten Powder
hbm:powder_sodium, Sodium
hbm:powder_chlorocalcite, Chlorocalcite
hbm:powder_molysite, Molysite
hbm:powder_copper, Copper Powder
hbm:powder_beryllium, Beryllium Powder
hbm:powder_aluminium, Aluminium Powder
hbm:powder_lead, Lead Powder
hbm:powder_combine_steel, CMB Steel Powder
hbm:powder_tcalloy, Technetium Steel Powder
hbm:powder_cdalloy, Cadmium Steel Powder
hbm:powder_magnetized_tungsten, Magnetized Tungsten Powder
hbm:powder_chlorophyte, Chlorophyte Powder
hbm:powder_red_copper, Red Copper Powder
hbm:powder_steel, Steel Powder
hbm:powder_steel_tiny, Tiny Pile of Steel Powder
hbm:powder_lithium, Lithium Powder
hbm:powder_lithium_tiny, Tiny Pile of Lithium Powder
hbm:redstone_depleted, Desaturated Redstone Dust
hbm:powder_quartz, Quartz Powder
hbm:powder_borax, Borax
hbm:powder_dura_steel, High-Speed Steel Powder
hbm:powder_polymer, Polymer Powder
hbm:powder_bakelite, Bakelite Powder
hbm:powder_lanthanium, Lanthanium Powder
hbm:powder_lanthanium_tiny, Tiny Pile of Lanthanium Powder
hbm:powder_actinium, Actinium Powder
hbm:powder_actinium_tiny, Tiny Pile of Actinium Powder
hbm:powder_boron, Boron Powder
hbm:powder_boron_tiny, Tiny Pile of Boron Powder
hbm:powder_semtex_mix, Semtex Blend
hbm:powder_desh, Desh Powder
hbm:powder_zirconium, Zirconium Powder
hbm:powder_lignite, Lignite Powder
hbm:powder_asbestos, Asbestos Powder
hbm:powder_cadmium, Cadmium Powder
hbm:powder_bismuth, Bismuth Powder
hbm:powder_coal, Coal Powder
hbm:powder_coal_tiny, Tiny Pile of Coal Powder
hbm:powder_yellowcake, Yellowcake
hbm:powder_thorium, Thorium Powder
hbm:powder_uranium, Uranium Powder
hbm:powder_plutonium, Plutonium Powder
hbm:powder_neptunium, Neptunium Powder
hbm:powder_polonium, Polonium-210 Powder
hbm:powder_schrabidium, Schrabidium Powder
hbm:powder_schrabidate, Ferric Schrabidate Powder
hbm:powder_euphemium, Euphemium Powder
hbm:powder_dineutronium, Dineutronium Powder
hbm:powder_iodine, Iodine Powder
hbm:powder_iodine_tiny, Tiny Pile of Iodine Powder
hbm:powder_astatine, Astatine Powder
hbm:powder_neodymium, Neodymium Powder
hbm:powder_neodymium_tiny, Tiny Pile of Neodymium Powder
hbm:powder_caesium, Caesium Powder
hbm:powder_reiium, Reiium Powder
hbm:powder_weidanium, Weidanium Powder
hbm:powder_australium, Australium Powder
hbm:powder_verticium, Verticium Powder
hbm:powder_unobtainium, Unobtainium Powder
hbm:powder_daffergon, Daffergon Powder
hbm:powder_strontium, Strontium Powder
hbm:powder_cobalt, Cobalt Powder
hbm:powder_cobalt_tiny, Tiny Pile of Cobalt Powder
hbm:powder_bromine, Bromine Powder
hbm:powder_niobium, Niobium Powder
hbm:powder_niobium_tiny, Tiny Pile of Niobium Powder
hbm:powder_tantalium, Tantalium Powder
hbm:powder_tennessine, Tennessine Powder
hbm:powder_cerium, Cerium Powder
hbm:powder_cerium_tiny, Tiny Pile of Cerium Powder
hbm:powder_calcium, Calcium Powder
hbm:powder_ice, Cryo Powder
hbm:powder_limestone, Limestone Powder
hbm:powder_desh_mix, Desh Blend
hbm:powder_desh_ready, DeshReady™ Blend
hbm:powder_nitan_mix, Nitanium Blend
hbm:powder_spark_mix, Spark Blend
hbm:powder_fire, Red Phosphorus
hbm:powder_meteorite, Meteorite Powder
hbm:powder_meteorite_tiny, Tiny Pile of Meteorite Powder
hbm:powder_flux, Flux
hbm:powder_fertilizer, Industrial Fertilizer
hbm:powder_tektite, Tektite Powder
hbm:powder_paleogenite_tiny, Tiny Pile of Paleogenite Powder
hbm:powder_paleogenite, Paleogenite Powder
hbm:powder_impure_osmiridium, Impure Osmiridium Powder
hbm:powder_osmiridium, Osmiridium Powder
hbm:powder_magic, Pulverized Enchantment
hbm:powder_cloud, Cloud Residue
hbm:powder_balefire, Thermonuclear Ashes
hbm:powder_sawdust, Sawdust
hbm:powder_coltan_ore, Crushed Coltan
hbm:powder_coltan, Purified Tantalite
hbm:powder_poison, Poison Powder
hbm:powder_thermite, Thermite
hbm:powder_power, Energy Powder
hbm:powder_co60, Cobalt-60 Powder
hbm:powder_co60_tiny, Tiny Pile of Cobalt-60 Powder
hbm:powder_sr90, Strontium-90 Powder
hbm:powder_sr90_tiny, Tiny Pile of Strontium-90 Powder
hbm:powder_at209, Astatine-209 Powder
hbm:powder_at209_tiny, Tiny Pile of Astatine-209 Powder
hbm:powder_pb209, Lead-209 Powder
hbm:powder_pb209_tiny, Tiny Pile of Lead-209 Powder
hbm:powder_i131, Iodine-131 Powder
hbm:powder_i131_tiny, Tiny Pile of Iodine-131 Powder
hbm:powder_cs137, Caesium-137 Powder
hbm:powder_cs137_tiny, Tiny Pile of Caesium-137 Powder
hbm:powder_xe135, Xenon-135 Powder
hbm:powder_xe135_tiny, Tiny Pile of Xenon-135 Powder
hbm:powder_au198, Gold-198 Powder
hbm:powder_au198_tiny, Tiny Pile of Gold-198 Powder
hbm:powder_ra226, Radium-226 Powder
hbm:sulfur, Sulfur
hbm:nitra, Nitra
hbm:nitra_small, Small Pile of Nitra
hbm:niter, Niter
hbm:fluorite, Fluorite
hbm:lithium, Lithium Cube
hbm:ingot_semtex, Bar of Semtex
hbm:ingot_c4, Bar of Composition C-4
hbm:trinitite, Trinitite
hbm:nuclear_waste_long:0, Long-Lived Nuclear Waste
hbm:nuclear_waste_long:1, Long-Lived Nuclear Waste
hbm:nuclear_waste_long:2, Long-Lived Nuclear Waste
hbm:nuclear_waste_long:3, Long-Lived Nuclear Waste
hbm:nuclear_waste_long:4, Long-Lived Nuclear Waste
hbm:nuclear_waste_long_tiny:0, Tiny Pile of Long-Lived Nuclear Waste
hbm:nuclear_waste_long_tiny:1, Tiny Pile of Long-Lived Nuclear Waste
hbm:nuclear_waste_long_tiny:2, Tiny Pile of Long-Lived Nuclear Waste
hbm:nuclear_waste_long_tiny:3, Tiny Pile of Long-Lived Nuclear Waste
hbm:nuclear_waste_long_tiny:4, Tiny Pile of Long-Lived Nuclear Waste
hbm:nuclear_waste_short:0, Short-Lived Nuclear Waste
hbm:nuclear_waste_short:1, Short-Lived Nuclear Waste
hbm:nuclear_waste_short:2, Short-Lived Nuclear Waste
hbm:nuclear_waste_short:3, Short-Lived Nuclear Waste
hbm:nuclear_waste_short:4, Short-Lived Nuclear Waste
hbm:nuclear_waste_short:5, Short-Lived Nuclear Waste
hbm:nuclear_waste_short:6, Short-Lived Nuclear Waste
hbm:nuclear_waste_short:7, Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:0, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:1, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:2, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:3, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:4, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:5, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:6, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:7, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted:0, Decayed Long-Lived Nuclear Waste
